start,tweet_count
2024-12-25T20:27:00.000Z,6268
2024-12-26T00:00:00.000Z,35362
2024-12-27T00:00:00.000Z,37858
2024-12-28T00:00:00.000Z,51378
2024-12-29T00:00:00.000Z,40304
2024-12-30T00:00:00.000Z,36535
2024-12-31T00:00:00.000Z,42532
2025-01-01T00:00:00.000Z,31905
