start,tweet_count
2024-12-25T22:03:54.000Z,1055
2024-12-26T00:00:00.000Z,14637
2024-12-27T00:00:00.000Z,16008
2024-12-28T00:00:00.000Z,15231
2024-12-29T00:00:00.000Z,15274
2024-12-30T00:00:00.000Z,14638
2024-12-31T00:00:00.000Z,13750
2025-01-01T00:00:00.000Z,11661
