start,tweet_count
2024-12-25T20:42:51.000Z,1
2024-12-26T00:00:00.000Z,13
2024-12-27T00:00:00.000Z,5
2024-12-28T00:00:00.000Z,1
2024-12-29T00:00:00.000Z,1
2024-12-30T00:00:00.000Z,1
2024-12-31T00:00:00.000Z,1
2025-01-01T00:00:00.000Z,0
