start,tweet_count
2024-12-25T23:22:45.000Z,5
2024-12-26T00:00:00.000Z,314
2024-12-27T00:00:00.000Z,322
2024-12-28T00:00:00.000Z,381
2024-12-29T00:00:00.000Z,454
2024-12-30T00:00:00.000Z,430
2024-12-31T00:00:00.000Z,402
2025-01-01T00:00:00.000Z,2589
