start,tweet_count
2024-12-25T22:02:04.000Z,476
2024-12-26T00:00:00.000Z,4923
2024-12-27T00:00:00.000Z,4783
2024-12-28T00:00:00.000Z,5507
2024-12-29T00:00:00.000Z,6945
2024-12-30T00:00:00.000Z,6865
2024-12-31T00:00:00.000Z,4236
2025-01-01T00:00:00.000Z,4160
